transaction_id,customer_id,amount,currency,payment_method,bank,hour_of_day,day_of_week,failure_reason,failure_category,previous_success_count,previous_failure_count,customer_success_rate,attempt_number,gateway_latency_ms,device_type,risk_level,email_recovery_success,whatsapp_recovery_success,voice_recovery_success,recovered,recovered_amount
pay_tx_100690,cust_4085,3225.03,INR,NET_BANKING,HDFC,10,4,card_expired,PAYMENT_METHOD_PROBLEM,14,4,0.778,1,78,mobile_android,LOW,1,1,0,1,3225.03
pay_tx_100691,cust_1439,723.47,INR,CREDIT_CARD,ICICI,2,3,insufficient_funds,INSUFFICIENT_FUNDS,9,3,0.75,1,257,mobile_android,LOW,1,1,1,1,723.47
pay_tx_100692,cust_7731,6552.31,INR,NET_BANKING,ICICI,3,1,insufficient_funds,INSUFFICIENT_FUNDS,17,6,0.739,1,1043,mobile_android,LOW,0,1,0,1,6552.31
pay_tx_100693,cust_6075,2603.42,INR,NET_BANKING,YES_BANK,22,5,card_expired,PAYMENT_METHOD_PROBLEM,15,2,0.882,1,417,web_desktop,LOW,1,1,1,1,2603.42
pay_tx_100694,cust_1121,362.74,INR,CREDIT_CARD,AXIS,2,6,bank_down,TEMPORARY_INFRASTRUCTURE,12,3,0.8,1,409,web_mobile,LOW,1,1,1,1,362.74
pay_tx_100695,cust_8476,19752.17,INR,DEBIT_CARD,PAYTM_BANK,22,6,balance_low,INSUFFICIENT_FUNDS,9,6,0.6,1,128,mobile_ios,LOW,1,1,1,1,19752.17
pay_tx_100696,cust_7302,934.99,INR,CREDIT_CARD,PAYTM_BANK,18,0,insufficient_funds,INSUFFICIENT_FUNDS,12,0,1.0,1,456,mobile_ios,LOW,0,1,0,1,934.99
pay_tx_100697,cust_4559,1863.97,INR,NET_BANKING,AXIS,17,0,incorrect_pin,CUSTOMER_CORRECTABLE,11,1,0.917,2,32,web_desktop,LOW,1,1,1,1,1863.97
pay_tx_100698,cust_1437,1000.5,INR,UPI,PAYTM_BANK,22,5,bank_down,TEMPORARY_INFRASTRUCTURE,23,7,0.767,1,646,web_mobile,MEDIUM,1,1,1,1,1000.5
pay_tx_100699,cust_3236,1293.68,INR,DEBIT_CARD,PAYTM_BANK,23,3,incorrect_pin,CUSTOMER_CORRECTABLE,15,7,0.682,1,199,mobile_ios,LOW,1,1,1,1,1293.68
pay_tx_100700,cust_3643,4667.81,INR,CREDIT_CARD,YES_BANK,0,4,gateway_timeout,TEMPORARY_INFRASTRUCTURE,3,2,0.6,1,321,web_mobile,LOW,0,1,1,1,4667.81
pay_tx_100701,cust_8219,1214.92,INR,DEBIT_CARD,ICICI,6,5,insufficient_funds,INSUFFICIENT_FUNDS,1,8,0.111,1,149,mobile_android,MEDIUM,0,0,0,0,0.0
pay_tx_100702,cust_2684,62249.97,INR,NET_BANKING,PAYTM_BANK,9,3,insufficient_funds,INSUFFICIENT_FUNDS,1,0,1.0,1,576,web_mobile,MEDIUM,0,1,1,1,62249.97
pay_tx_100703,cust_2497,3223.55,INR,UPI,AXIS,0,0,insufficient_funds,INSUFFICIENT_FUNDS,10,3,0.769,1,371,mobile_android,LOW,0,0,0,0,0.0
pay_tx_100704,cust_3750,1555.35,INR,CREDIT_CARD,HDFC,13,4,insufficient_funds,INSUFFICIENT_FUNDS,3,5,0.375,1,319,mobile_ios,LOW,0,1,0,1,1555.35
pay_tx_100705,cust_4807,1372.3,INR,CREDIT_CARD,HDFC,11,2,authentication_failed,CUSTOMER_CORRECTABLE,5,0,1.0,1,118,web_desktop,LOW,1,1,0,1,1372.3
pay_tx_100706,cust_5562,2810.11,INR,WALLET,SBI,1,0,bank_down,TEMPORARY_INFRASTRUCTURE,6,6,0.5,1,194,web_mobile,HIGH,0,0,0,0,0.0
pay_tx_100707,cust_3809,2993.25,INR,DEBIT_CARD,HDFC,19,2,insufficient_funds,INSUFFICIENT_FUNDS,20,6,0.769,1,386,mobile_ios,LOW,0,0,1,1,2993.25
pay_tx_100708,cust_8899,3191.86,INR,UPI,SBI,0,4,incorrect_pin,CUSTOMER_CORRECTABLE,18,7,0.72,1,110,mobile_ios,LOW,0,1,1,1,3191.86
pay_tx_100709,cust_3032,1095.71,INR,DEBIT_CARD,ICICI,23,3,incorrect_pin,CUSTOMER_CORRECTABLE,24,3,0.889,1,197,mobile_android,LOW,1,1,1,1,1095.71
pay_tx_100710,cust_1621,5831.21,INR,CREDIT_CARD,PAYTM_BANK,19,3,authentication_failed,CUSTOMER_CORRECTABLE,23,5,0.821,1,473,web_desktop,LOW,1,1,0,1,5831.21
pay_tx_100711,cust_5726,771.63,INR,UPI,ICICI,23,2,incorrect_pin,CUSTOMER_CORRECTABLE,10,3,0.769,1,76,mobile_android,MEDIUM,1,1,0,1,771.63
pay_tx_100712,cust_4644,33258.3,INR,WALLET,YES_BANK,12,4,insufficient_funds,INSUFFICIENT_FUNDS,10,2,0.833,1,343,mobile_android,MEDIUM,0,1,1,1,33258.3
pay_tx_100713,cust_3318,346.15,INR,CREDIT_CARD,ICICI,2,1,incorrect_pin,CUSTOMER_CORRECTABLE,18,8,0.692,2,155,mobile_ios,LOW,1,1,1,1,346.15
pay_tx_100714,cust_4236,6158.94,INR,CREDIT_CARD,AXIS,5,4,insufficient_funds,INSUFFICIENT_FUNDS,7,4,0.636,1,911,web_mobile,HIGH,0,0,0,0,0.0
pay_tx_100715,cust_6891,17071.37,INR,NET_BANKING,AXIS,5,3,bank_down,TEMPORARY_INFRASTRUCTURE,14,6,0.7,1,333,web_mobile,MEDIUM,0,1,1,1,17071.37
pay_tx_100716,cust_7249,199.0,INR,NET_BANKING,YES_BANK,2,6,customer_cancelled,CUSTOMER_ABANDONMENT,9,8,0.529,1,250,mobile_ios,LOW,0,1,0,1,199.0
pay_tx_100717,cust_8878,535.57,INR,UPI,SBI,4,5,authentication_failed,CUSTOMER_CORRECTABLE,15,3,0.833,1,266,mobile_ios,LOW,0,1,1,1,535.57
pay_tx_100718,cust_7628,617.44,INR,NET_BANKING,AXIS,23,2,bank_down,TEMPORARY_INFRASTRUCTURE,12,7,0.632,1,179,mobile_android,LOW,1,0,1,1,617.44
pay_tx_100719,cust_3660,5065.16,INR,CREDIT_CARD,YES_BANK,13,2,incorrect_pin,CUSTOMER_CORRECTABLE,24,5,0.828,1,207,web_mobile,LOW,1,1,1,1,5065.16
pay_tx_100720,cust_7947,1261.92,INR,CREDIT_CARD,ICICI,15,0,card_expired,PAYMENT_METHOD_PROBLEM,11,0,1.0,1,240,mobile_ios,LOW,1,1,1,1,1261.92
pay_tx_100721,cust_3644,41980.13,INR,UPI,HDFC,2,5,bank_down,TEMPORARY_INFRASTRUCTURE,22,6,0.786,1,90,mobile_android,MEDIUM,0,1,1,1,41980.13
pay_tx_100722,cust_5951,2532.0,INR,WALLET,KOTAK,21,3,gateway_timeout,TEMPORARY_INFRASTRUCTURE,18,4,0.818,2,768,mobile_android,LOW,1,1,0,1,2532.0
pay_tx_100723,cust_5407,1696.39,INR,CREDIT_CARD,PAYTM_BANK,12,5,insufficient_funds,INSUFFICIENT_FUNDS,9,0,1.0,3,569,web_mobile,LOW,1,1,0,1,1696.39
pay_tx_100724,cust_5724,371.26,INR,NET_BANKING,ICICI,5,2,gateway_timeout,TEMPORARY_INFRASTRUCTURE,5,2,0.714,1,212,mobile_ios,LOW,1,1,1,1,371.26
pay_tx_100725,cust_4292,692.25,INR,UPI,PAYTM_BANK,5,6,insufficient_funds,INSUFFICIENT_FUNDS,24,3,0.889,1,237,web_mobile,LOW,0,1,0,1,692.25
pay_tx_100726,cust_2307,1717.48,INR,DEBIT_CARD,HDFC,12,0,incorrect_pin,CUSTOMER_CORRECTABLE,8,1,0.889,1,261,mobile_ios,LOW,1,1,1,1,1717.48
pay_tx_100727,cust_1118,5004.62,INR,WALLET,YES_BANK,1,0,fraud_suspected,RISK_RELATED,6,8,0.429,2,18,web_mobile,CRITICAL,0,0,0,0,0.0
pay_tx_100728,cust_8036,873.02,INR,DEBIT_CARD,SBI,21,2,insufficient_funds,INSUFFICIENT_FUNDS,10,3,0.769,3,293,web_mobile,LOW,1,1,0,1,873.02
pay_tx_100729,cust_2641,199.0,INR,UPI,AXIS,22,3,insufficient_funds,INSUFFICIENT_FUNDS,23,2,0.92,1,390,mobile_android,MEDIUM,1,1,0,1,199.0
pay_tx_100730,cust_7036,854.73,INR,NET_BANKING,KOTAK,21,5,insufficient_funds,INSUFFICIENT_FUNDS,15,8,0.652,1,215,mobile_ios,LOW,0,0,1,1,854.73
pay_tx_100731,cust_6901,5305.39,INR,UPI,YES_BANK,23,2,bank_down,TEMPORARY_INFRASTRUCTURE,21,7,0.75,1,587,web_mobile,LOW,1,1,1,1,5305.39
pay_tx_100732,cust_8800,3951.4,INR,UPI,PAYTM_BANK,12,2,authentication_failed,CUSTOMER_CORRECTABLE,19,3,0.864,2,88,mobile_android,LOW,0,1,0,1,3951.4
pay_tx_100733,cust_9990,3709.13,INR,NET_BANKING,ICICI,14,0,authentication_failed,CUSTOMER_CORRECTABLE,15,8,0.652,1,403,mobile_ios,LOW,0,1,1,1,3709.13
pay_tx_100734,cust_1478,3129.84,INR,CREDIT_CARD,SBI,12,6,card_expired,PAYMENT_METHOD_PROBLEM,8,3,0.727,2,651,web_mobile,HIGH,0,0,0,0,0.0
pay_tx_100735,cust_9060,1999.38,INR,UPI,YES_BANK,22,2,incorrect_pin,CUSTOMER_CORRECTABLE,7,1,0.875,1,634,web_mobile,MEDIUM,0,1,0,1,1999.38
pay_tx_100736,cust_8159,9740.46,INR,CREDIT_CARD,ICICI,8,0,incorrect_pin,CUSTOMER_CORRECTABLE,9,1,0.9,1,410,web_desktop,LOW,0,1,1,1,9740.46
pay_tx_100737,cust_7025,2580.89,INR,CREDIT_CARD,YES_BANK,10,3,customer_cancelled,CUSTOMER_ABANDONMENT,18,0,1.0,1,350,mobile_ios,MEDIUM,0,1,0,1,2580.89
pay_tx_100738,cust_3069,13904.24,INR,WALLET,PAYTM_BANK,19,4,customer_cancelled,CUSTOMER_ABANDONMENT,7,1,0.875,1,520,web_mobile,LOW,0,1,1,1,13904.24
pay_tx_100739,cust_8467,523.73,INR,CREDIT_CARD,KOTAK,9,1,authentication_failed,CUSTOMER_CORRECTABLE,23,0,1.0,1,335,web_desktop,LOW,1,1,0,1,523.73
pay_tx_100740,cust_8836,653.82,INR,CREDIT_CARD,AXIS,9,5,insufficient_funds,INSUFFICIENT_FUNDS,12,0,1.0,3,143,web_desktop,LOW,0,0,0,0,0.0
pay_tx_100741,cust_4687,1159.09,INR,UPI,YES_BANK,5,6,customer_cancelled,CUSTOMER_ABANDONMENT,15,6,0.714,1,64,mobile_ios,HIGH,0,0,0,0,0.0
pay_tx_100742,cust_6706,608.31,INR,NET_BANKING,AXIS,2,4,gateway_timeout,TEMPORARY_INFRASTRUCTURE,23,4,0.852,1,674,mobile_ios,LOW,1,1,1,1,608.31
pay_tx_100743,cust_1886,821.06,INR,DEBIT_CARD,AXIS,20,1,bank_down,TEMPORARY_INFRASTRUCTURE,18,2,0.9,1,454,web_mobile,LOW,1,1,0,1,821.06
pay_tx_100744,cust_1149,2222.1,INR,DEBIT_CARD,PAYTM_BANK,18,0,insufficient_funds,INSUFFICIENT_FUNDS,21,2,0.913,1,373,web_mobile,LOW,1,1,1,1,2222.1
pay_tx_100745,cust_8763,3702.17,INR,CREDIT_CARD,HDFC,3,4,incorrect_pin,CUSTOMER_CORRECTABLE,20,5,0.8,1,107,mobile_ios,LOW,1,1,1,1,3702.17
pay_tx_100746,cust_9005,5003.08,INR,DEBIT_CARD,PAYTM_BANK,19,1,gateway_timeout,TEMPORARY_INFRASTRUCTURE,20,6,0.769,2,79,mobile_android,MEDIUM,0,1,1,1,5003.08
pay_tx_100747,cust_8292,783.58,INR,DEBIT_CARD,HDFC,3,0,incorrect_pin,CUSTOMER_CORRECTABLE,2,1,0.667,1,380,mobile_ios,LOW,1,1,1,1,783.58
pay_tx_100748,cust_2549,539.01,INR,WALLET,ICICI,12,3,incorrect_pin,CUSTOMER_CORRECTABLE,20,6,0.769,1,30,mobile_ios,LOW,1,1,0,1,539.01
pay_tx_100749,cust_4029,2750.62,INR,NET_BANKING,YES_BANK,22,0,incorrect_pin,CUSTOMER_CORRECTABLE,12,8,0.6,2,52,web_mobile,LOW,0,1,0,1,2750.62
pay_tx_100750,cust_3033,4084.57,INR,CREDIT_CARD,PAYTM_BANK,3,1,customer_cancelled,CUSTOMER_ABANDONMENT,19,2,0.905,1,195,web_mobile,MEDIUM,1,1,1,1,4084.57
pay_tx_100751,cust_3641,2702.87,INR,UPI,KOTAK,8,6,insufficient_funds,INSUFFICIENT_FUNDS,24,0,1.0,1,316,mobile_android,LOW,1,1,1,1,2702.87
pay_tx_100752,cust_1001,4483.44,INR,CREDIT_CARD,SBI,1,4,gateway_timeout,TEMPORARY_INFRASTRUCTURE,25,4,0.862,1,388,web_mobile,LOW,1,1,0,1,4483.44
pay_tx_100753,cust_6769,533.78,INR,WALLET,KOTAK,16,1,incorrect_pin,CUSTOMER_CORRECTABLE,22,1,0.957,1,205,mobile_android,LOW,1,1,0,1,533.78
pay_tx_100754,cust_3198,2698.99,INR,WALLET,KOTAK,6,4,insufficient_funds,INSUFFICIENT_FUNDS,11,4,0.733,1,642,web_mobile,LOW,1,1,0,1,2698.99
pay_tx_100755,cust_7554,3814.19,INR,NET_BANKING,HDFC,8,5,card_expired,PAYMENT_METHOD_PROBLEM,13,2,0.867,1,605,mobile_android,LOW,1,1,0,1,3814.19
pay_tx_100756,cust_7097,2876.04,INR,WALLET,PAYTM_BANK,20,6,authentication_failed,CUSTOMER_CORRECTABLE,16,2,0.889,1,526,mobile_ios,LOW,0,1,0,1,2876.04
pay_tx_100757,cust_5055,2438.58,INR,UPI,SBI,3,4,authentication_failed,CUSTOMER_CORRECTABLE,3,8,0.273,1,511,web_desktop,LOW,1,1,1,1,2438.58
pay_tx_100758,cust_4698,1185.95,INR,DEBIT_CARD,HDFC,3,3,bank_down,TEMPORARY_INFRASTRUCTURE,7,6,0.538,3,691,mobile_android,LOW,0,1,0,1,1185.95
pay_tx_100759,cust_9021,3293.93,INR,UPI,KOTAK,11,5,balance_low,INSUFFICIENT_FUNDS,18,4,0.818,1,65,mobile_android,MEDIUM,1,0,1,1,3293.93
pay_tx_100760,cust_6655,2810.67,INR,WALLET,KOTAK,19,6,incorrect_pin,CUSTOMER_CORRECTABLE,12,7,0.632,1,391,web_desktop,LOW,1,1,1,1,2810.67
pay_tx_100761,cust_7206,5230.58,INR,WALLET,PAYTM_BANK,8,0,incorrect_pin,CUSTOMER_CORRECTABLE,23,5,0.821,2,851,mobile_ios,LOW,1,1,1,1,5230.58
pay_tx_100762,cust_6799,985.46,INR,NET_BANKING,KOTAK,9,2,insufficient_funds,INSUFFICIENT_FUNDS,13,8,0.619,3,855,mobile_ios,LOW,0,0,0,0,0.0
pay_tx_100763,cust_6123,1816.08,INR,UPI,PAYTM_BANK,2,0,bank_down,TEMPORARY_INFRASTRUCTURE,23,3,0.885,3,132,mobile_ios,LOW,1,1,0,1,1816.08
pay_tx_100764,cust_1175,1009.93,INR,NET_BANKING,PAYTM_BANK,16,5,authentication_failed,CUSTOMER_CORRECTABLE,4,7,0.364,1,375,mobile_android,LOW,0,0,0,0,0.0
pay_tx_100765,cust_7962,629.06,INR,WALLET,PAYTM_BANK,11,1,bank_down,TEMPORARY_INFRASTRUCTURE,23,8,0.742,1,190,mobile_android,LOW,0,1,0,1,629.06
pay_tx_100766,cust_9577,2726.59,INR,CREDIT_CARD,ICICI,2,2,card_expired,PAYMENT_METHOD_PROBLEM,4,8,0.333,1,687,mobile_android,LOW,1,1,1,1,2726.59
pay_tx_100767,cust_5092,5038.03,INR,WALLET,YES_BANK,3,2,gateway_timeout,TEMPORARY_INFRASTRUCTURE,9,7,0.562,1,258,mobile_ios,LOW,1,1,0,1,5038.03
pay_tx_100768,cust_9446,3532.52,INR,UPI,AXIS,19,6,insufficient_funds,INSUFFICIENT_FUNDS,15,0,1.0,1,299,web_mobile,LOW,1,1,0,1,3532.52
pay_tx_100769,cust_4050,454.31,INR,NET_BANKING,SBI,0,0,balance_low,INSUFFICIENT_FUNDS,13,7,0.65,1,767,mobile_ios,LOW,0,1,0,1,454.31
pay_tx_100770,cust_5098,11939.69,INR,CREDIT_CARD,AXIS,12,2,incorrect_pin,CUSTOMER_CORRECTABLE,9,5,0.643,1,235,mobile_ios,LOW,1,0,0,1,11939.69
pay_tx_100771,cust_8198,1051.54,INR,CREDIT_CARD,ICICI,11,5,authentication_failed,CUSTOMER_CORRECTABLE,13,0,1.0,1,88,mobile_ios,LOW,1,1,1,1,1051.54
pay_tx_100772,cust_6426,3817.13,INR,UPI,ICICI,21,1,customer_cancelled,CUSTOMER_ABANDONMENT,15,4,0.789,1,392,web_mobile,LOW,0,0,0,0,0.0
pay_tx_100773,cust_7551,688.71,INR,WALLET,PAYTM_BANK,23,6,gateway_timeout,TEMPORARY_INFRASTRUCTURE,12,2,0.857,1,302,mobile_android,MEDIUM,1,1,1,1,688.71
pay_tx_100774,cust_4874,4838.76,INR,UPI,PAYTM_BANK,10,3,insufficient_funds,INSUFFICIENT_FUNDS,19,0,1.0,1,162,web_desktop,LOW,1,1,0,1,4838.76
pay_tx_100775,cust_9376,1428.3,INR,CREDIT_CARD,ICICI,8,6,gateway_timeout,TEMPORARY_INFRASTRUCTURE,3,4,0.429,3,212,mobile_ios,LOW,1,1,0,1,1428.3
pay_tx_100776,cust_2688,738.12,INR,WALLET,KOTAK,5,1,incorrect_pin,CUSTOMER_CORRECTABLE,18,2,0.9,1,217,mobile_ios,LOW,1,1,1,1,738.12
pay_tx_100777,cust_1289,281.93,INR,WALLET,ICICI,2,6,incorrect_pin,CUSTOMER_CORRECTABLE,1,6,0.143,1,203,web_desktop,LOW,0,1,1,1,281.93
pay_tx_100778,cust_2005,1353.17,INR,WALLET,AXIS,20,0,card_expired,PAYMENT_METHOD_PROBLEM,9,1,0.9,1,238,web_desktop,MEDIUM,0,1,0,1,1353.17
pay_tx_100779,cust_3977,3214.19,INR,UPI,HDFC,1,5,card_expired,PAYMENT_METHOD_PROBLEM,23,5,0.821,1,81,web_mobile,LOW,1,1,1,1,3214.19
pay_tx_100780,cust_9049,517.78,INR,DEBIT_CARD,SBI,9,0,incorrect_pin,CUSTOMER_CORRECTABLE,3,0,1.0,1,128,mobile_ios,LOW,1,1,0,1,517.78
pay_tx_100781,cust_9664,381.71,INR,WALLET,SBI,7,5,incorrect_pin,CUSTOMER_CORRECTABLE,8,3,0.727,1,383,mobile_android,MEDIUM,1,1,1,1,381.71
pay_tx_100782,cust_4120,926.2,INR,CREDIT_CARD,PAYTM_BANK,14,0,insufficient_funds,INSUFFICIENT_FUNDS,2,8,0.2,1,243,web_desktop,LOW,0,1,0,1,926.2
pay_tx_100783,cust_1717,653.2,INR,CREDIT_CARD,ICICI,13,4,authentication_failed,CUSTOMER_CORRECTABLE,22,4,0.846,2,186,web_desktop,MEDIUM,1,1,0,1,653.2
pay_tx_100784,cust_2109,2594.97,INR,NET_BANKING,AXIS,16,4,authentication_failed,CUSTOMER_CORRECTABLE,25,0,1.0,1,324,web_desktop,LOW,1,1,1,1,2594.97
pay_tx_100785,cust_4116,541.93,INR,NET_BANKING,AXIS,21,4,authentication_failed,CUSTOMER_CORRECTABLE,16,1,0.941,1,234,web_mobile,LOW,1,1,1,1,541.93
pay_tx_100786,cust_1058,665.36,INR,CREDIT_CARD,KOTAK,6,4,gateway_timeout,TEMPORARY_INFRASTRUCTURE,22,0,1.0,2,228,web_mobile,LOW,0,1,0,1,665.36
pay_tx_100787,cust_5855,843.31,INR,DEBIT_CARD,KOTAK,3,1,card_expired,PAYMENT_METHOD_PROBLEM,7,0,1.0,1,799,web_desktop,LOW,1,0,0,1,843.31
pay_tx_100788,cust_5430,4802.93,INR,UPI,PAYTM_BANK,7,6,customer_cancelled,CUSTOMER_ABANDONMENT,6,8,0.429,1,334,web_desktop,LOW,0,1,0,1,4802.93
pay_tx_100789,cust_9999,199.0,INR,DEBIT_CARD,PAYTM_BANK,4,3,risk_declined,RISK_RELATED,19,4,0.826,1,199,mobile_android,HIGH,0,0,0,0,0.0
pay_tx_100790,cust_3895,4985.0,INR,DEBIT_CARD,HDFC,17,5,authentication_failed,CUSTOMER_CORRECTABLE,24,1,0.96,2,239,web_mobile,MEDIUM,1,1,0,1,4985.0
pay_tx_100791,cust_4377,13973.62,INR,NET_BANKING,ICICI,10,2,gateway_timeout,TEMPORARY_INFRASTRUCTURE,6,6,0.5,1,483,mobile_ios,LOW,1,1,1,1,13973.62
pay_tx_100792,cust_9125,1164.67,INR,CREDIT_CARD,AXIS,5,6,insufficient_funds,INSUFFICIENT_FUNDS,5,3,0.625,1,691,mobile_ios,LOW,1,1,1,1,1164.67
pay_tx_100793,cust_7458,1301.42,INR,WALLET,ICICI,2,1,incorrect_pin,CUSTOMER_CORRECTABLE,2,6,0.25,1,829,web_mobile,LOW,1,1,0,1,1301.42
pay_tx_100794,cust_2633,12722.8,INR,NET_BANKING,AXIS,0,0,bank_down,TEMPORARY_INFRASTRUCTURE,0,0,0.5,1,311,mobile_android,LOW,0,1,0,1,12722.8
pay_tx_100795,cust_1153,292.96,INR,UPI,KOTAK,23,6,bank_down,TEMPORARY_INFRASTRUCTURE,10,1,0.909,1,294,web_mobile,MEDIUM,0,1,1,1,292.96
pay_tx_100796,cust_8846,484.56,INR,CREDIT_CARD,ICICI,1,4,insufficient_funds,INSUFFICIENT_FUNDS,22,4,0.846,1,149,mobile_android,LOW,1,1,1,1,484.56
pay_tx_100797,cust_7804,946.77,INR,CREDIT_CARD,HDFC,7,0,insufficient_funds,INSUFFICIENT_FUNDS,7,6,0.538,1,91,web_desktop,LOW,1,0,0,1,946.77
pay_tx_100798,cust_2841,2355.83,INR,NET_BANKING,ICICI,3,1,card_expired,PAYMENT_METHOD_PROBLEM,3,4,0.429,1,135,web_desktop,LOW,0,0,0,0,0.0
pay_tx_100799,cust_3475,1371.1,INR,CREDIT_CARD,AXIS,16,2,gateway_timeout,TEMPORARY_INFRASTRUCTURE,19,2,0.905,1,160,mobile_ios,MEDIUM,0,1,1,1,1371.1
pay_tx_100800,cust_2702,3231.34,INR,DEBIT_CARD,AXIS,21,2,insufficient_funds,INSUFFICIENT_FUNDS,8,1,0.889,2,337,mobile_ios,MEDIUM,1,1,0,1,3231.34
pay_tx_100801,cust_8838,1249.66,INR,UPI,HDFC,18,3,insufficient_funds,INSUFFICIENT_FUNDS,23,4,0.852,1,368,web_desktop,HIGH,0,0,0,0,0.0
pay_tx_100802,cust_7944,7901.25,INR,NET_BANKING,PAYTM_BANK,13,4,incorrect_pin,CUSTOMER_CORRECTABLE,25,5,0.833,1,24,mobile_ios,LOW,1,1,1,1,7901.25
pay_tx_100803,cust_9785,896.46,INR,CREDIT_CARD,AXIS,2,4,authentication_failed,CUSTOMER_CORRECTABLE,22,6,0.786,1,108,mobile_ios,LOW,1,1,0,1,896.46
pay_tx_100804,cust_1281,811.32,INR,DEBIT_CARD,KOTAK,15,1,customer_cancelled,CUSTOMER_ABANDONMENT,3,0,1.0,3,18,web_desktop,MEDIUM,0,0,0,0,0.0
pay_tx_100805,cust_3361,199.0,INR,WALLET,AXIS,7,1,incorrect_pin,CUSTOMER_CORRECTABLE,7,0,1.0,2,165,mobile_android,HIGH,0,0,0,0,0.0
pay_tx_100806,cust_7958,961.51,INR,DEBIT_CARD,HDFC,22,0,gateway_timeout,TEMPORARY_INFRASTRUCTURE,21,1,0.955,1,626,mobile_ios,LOW,1,1,1,1,961.51
pay_tx_100807,cust_7823,2142.03,INR,CREDIT_CARD,YES_BANK,5,3,authentication_failed,CUSTOMER_CORRECTABLE,23,2,0.92,2,361,web_desktop,LOW,1,1,0,1,2142.03
pay_tx_100808,cust_1216,85000.0,INR,DEBIT_CARD,HDFC,4,0,incorrect_pin,CUSTOMER_CORRECTABLE,20,0,1.0,1,754,mobile_ios,MEDIUM,1,1,1,1,85000.0
pay_tx_100809,cust_8443,1711.94,INR,WALLET,PAYTM_BANK,8,4,insufficient_funds,INSUFFICIENT_FUNDS,16,4,0.8,2,176,web_mobile,MEDIUM,1,1,0,1,1711.94
pay_tx_100810,cust_3050,912.51,INR,CREDIT_CARD,AXIS,19,0,authentication_failed,CUSTOMER_CORRECTABLE,7,6,0.538,1,319,mobile_android,MEDIUM,1,1,0,1,912.51
pay_tx_100811,cust_7233,1097.25,INR,CREDIT_CARD,HDFC,11,5,gateway_timeout,TEMPORARY_INFRASTRUCTURE,13,3,0.812,1,88,mobile_android,LOW,1,1,1,1,1097.25
pay_tx_100812,cust_5623,951.08,INR,CREDIT_CARD,KOTAK,3,0,card_expired,PAYMENT_METHOD_PROBLEM,6,0,1.0,2,326,web_desktop,LOW,1,0,1,1,951.08
pay_tx_100813,cust_2393,4115.89,INR,WALLET,KOTAK,1,4,balance_low,INSUFFICIENT_FUNDS,25,7,0.781,1,806,web_desktop,LOW,1,0,0,1,4115.89
pay_tx_100814,cust_7523,2033.84,INR,WALLET,ICICI,10,6,card_expired,PAYMENT_METHOD_PROBLEM,12,5,0.706,3,594,mobile_android,LOW,0,1,0,1,2033.84
pay_tx_100815,cust_3460,1431.34,INR,UPI,KOTAK,12,3,fraud_suspected,RISK_RELATED,18,0,1.0,1,237,mobile_ios,CRITICAL,0,0,0,0,0.0
pay_tx_100816,cust_4794,1572.66,INR,CREDIT_CARD,YES_BANK,21,5,authentication_failed,CUSTOMER_CORRECTABLE,4,2,0.667,3,293,web_desktop,LOW,1,1,0,1,1572.66
pay_tx_100817,cust_8059,5130.64,INR,UPI,PAYTM_BANK,21,3,balance_low,INSUFFICIENT_FUNDS,7,3,0.7,3,171,mobile_android,HIGH,0,0,0,0,0.0
pay_tx_100818,cust_1244,621.98,INR,CREDIT_CARD,YES_BANK,9,4,insufficient_funds,INSUFFICIENT_FUNDS,25,1,0.962,1,484,web_mobile,LOW,0,1,1,1,621.98
pay_tx_100819,cust_6952,5173.25,INR,DEBIT_CARD,HDFC,2,1,risk_declined,RISK_RELATED,22,7,0.759,1,657,web_mobile,CRITICAL,0,0,0,0,0.0
pay_tx_100820,cust_3031,875.87,INR,WALLET,AXIS,1,2,insufficient_funds,INSUFFICIENT_FUNDS,9,6,0.6,1,208,mobile_ios,LOW,0,1,1,1,875.87
pay_tx_100821,cust_2367,5978.26,INR,NET_BANKING,KOTAK,14,2,balance_low,INSUFFICIENT_FUNDS,21,0,1.0,1,170,mobile_android,LOW,1,1,1,1,5978.26
pay_tx_100822,cust_2725,3899.39,INR,DEBIT_CARD,AXIS,5,4,incorrect_pin,CUSTOMER_CORRECTABLE,12,1,0.923,1,214,web_mobile,LOW,1,1,1,1,3899.39
pay_tx_100823,cust_8616,2667.42,INR,UPI,HDFC,5,5,incorrect_pin,CUSTOMER_CORRECTABLE,3,6,0.333,2,87,mobile_ios,LOW,1,1,0,1,2667.42
pay_tx_100824,cust_4483,2002.7,INR,NET_BANKING,HDFC,8,3,insufficient_funds,INSUFFICIENT_FUNDS,1,8,0.111,1,563,web_mobile,LOW,1,0,0,1,2002.7
pay_tx_100825,cust_7230,4595.76,INR,UPI,YES_BANK,11,6,authentication_failed,CUSTOMER_CORRECTABLE,13,7,0.65,1,107,mobile_ios,MEDIUM,0,1,1,1,4595.76
pay_tx_100826,cust_3885,14718.14,INR,UPI,ICICI,2,2,customer_cancelled,CUSTOMER_ABANDONMENT,12,1,0.923,1,540,web_mobile,MEDIUM,0,0,0,0,0.0
pay_tx_100827,cust_1880,479.36,INR,UPI,AXIS,10,6,incorrect_pin,CUSTOMER_CORRECTABLE,9,2,0.818,1,160,web_mobile,LOW,1,1,0,1,479.36
